date,product_code,category,popularity,size,model,product_name,wholesale_price,base_cost,default_supplier,default_warehouse,production,sales,inventory
2023-11-01,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,196,150,8142
2023-11-01,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,174,141,8489
2023-11-01,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,128,127,8378
2023-11-01,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,130,100,8446
2023-11-01,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,194,181,8178
2023-11-01,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,181,156,8010
2023-11-01,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,49,36,3022
2023-11-01,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,140,115,7907
2023-11-01,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,133,100,8415
2023-11-01,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,211,185,8228
2023-11-01,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,190,161,8088
2023-11-01,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,206,159,8671
2023-11-01,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,118,106,8385
2023-11-02,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,178,135,7966
2023-11-02,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,133,106,8296
2023-11-02,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,123,100,7895
2023-11-02,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,92,81,7871
2023-11-02,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,50,45,2951
2023-11-02,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,182,169,8395
2023-11-02,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,179,124,8492
2023-11-02,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,153,104,8225
2023-11-02,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,146,121,8217
2023-11-02,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,125,105,7800
2023-11-02,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,36,21,2951
2023-11-02,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,140,119,8163
2023-11-02,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,155,142,8502
2023-11-02,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,164,135,8407
2023-11-02,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,99,85,8460
2023-11-02,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,136,103,8211
2023-11-02,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,149,128,8031
2023-11-02,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,54,42,3034
2023-11-02,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,132,95,7944
2023-11-02,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,150,138,8427
2023-11-02,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,190,143,8275
2023-11-02,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,205,143,8150
2023-11-02,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,122,117,8676
2023-11-02,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,104,68,8421
2023-11-03,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,160,149,7977
2023-11-03,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,100,79,8317
2023-11-03,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,179,135,7939
2023-11-03,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,141,124,7888
2023-11-03,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,41,27,2965
2023-11-03,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,198,161,8432
2023-11-03,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,133,87,8538
2023-11-03,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,130,96,8259
2023-11-03,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,149,124,8242
2023-11-03,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,215,194,7821
2023-11-03,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,38,22,2967
2023-11-03,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,180,148,8195
2023-11-03,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,171,149,8524
2023-11-03,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,196,177,8426
2023-11-03,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,126,96,8490
2023-11-03,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,111,75,8247
2023-11-03,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,114,112,8033
2023-11-03,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,44,31,3047
2023-11-03,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,175,134,7985
2023-11-03,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,163,117,8473
2023-11-03,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,156,130,8301
2023-11-03,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,148,121,8177
2023-11-03,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,141,109,8708
2023-11-03,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,73,66,8428
2023-11-04,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,162,123,8016
2023-11-04,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,159,116,8360
2023-11-04,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,176,129,7986
2023-11-04,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,145,128,7905
2023-11-04,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,56,50,2971
2023-11-04,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,151,119,8464
2023-11-04,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,189,155,8572
2023-11-04,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,137,131,8265
2023-11-04,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,156,123,8275
2023-11-04,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,138,114,7845
2023-11-04,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,58,38,2987
2023-11-04,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,223,190,8228
2023-11-04,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,125,104,8545
2023-11-04,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,124,103,8447
2023-11-04,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,188,171,8507
2023-11-04,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,120,82,8285
2023-11-04,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,127,99,8061
2023-11-04,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,45,36,3056
2023-11-04,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,171,124,8032
2023-11-04,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,124,113,8484
2023-11-04,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,137,106,8332
2023-11-04,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,192,137,8232
2023-11-04,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,164,146,8726
2023-11-04,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,141,136,8433
2023-11-05,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,181,164,8033
2023-11-05,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,174,147,8387
2023-11-05,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,160,134,8012
2023-11-05,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,155,143,7917
2023-11-05,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,47,42,2976
2023-11-05,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,150,144,8470
2023-11-05,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,196,175,8593
2023-11-05,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,149,131,8283
2023-11-05,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,119,96,8298
2023-11-05,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,186,141,7890
2023-11-05,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,67,56,2998
2023-11-05,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,126,87,8267
2023-11-05,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,169,132,8582
2023-11-05,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,120,86,8481
2023-11-05,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,182,162,8527
2023-11-05,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,195,165,8315
2023-11-05,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,166,142,8085
2023-11-05,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,52,34,3074
2023-11-05,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,142,128,8046
2023-11-05,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,192,151,8525
2023-11-05,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,138,117,8353
2023-11-05,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,213,162,8283
2023-11-05,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,174,153,8747
2023-11-05,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,199,136,8496
2023-11-06,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,191,157,8067
2023-11-06,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,225,182,8430
2023-11-06,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,129,92,8049
2023-11-06,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,158,116,7959
2023-11-06,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,43,41,2978
2023-11-06,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,158,140,8488
2023-11-06,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,170,125,8638
2023-11-06,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,136,117,8302
2023-11-06,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,173,124,8347
2023-11-06,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,103,88,7905
2023-11-06,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,44,35,3007
2023-11-06,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,137,98,8306
2023-11-06,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,146,131,8597
2023-11-06,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,148,136,8493
2023-11-06,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,144,124,8547
2023-11-06,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,118,103,8330
2023-11-06,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,175,151,8109
2023-11-06,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,62,45,3091
2023-11-06,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,169,135,8080
2023-11-06,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,154,148,8531
2023-11-06,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,149,110,8392
2023-11-06,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,171,129,8325
2023-11-06,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,160,139,8768
2023-11-06,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,169,141,8524
2023-11-07,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,167,135,8099
2023-11-07,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,151,104,8477
2023-11-07,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,164,125,8088
2023-11-07,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,131,114,7976
2023-11-07,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,56,47,2987
2023-11-07,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,163,130,8521
2023-11-07,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,177,140,8675
2023-11-07,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,198,154,8346
2023-11-07,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,173,118,8402
2023-11-07,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,166,115,7956
2023-11-07,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,59,50,3016
2023-11-07,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,241,218,8329
2023-11-07,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,154,106,8645
2023-11-07,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,167,124,8536
2023-11-07,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,98,87,8558
2023-11-07,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,123,97,8356
2023-11-07,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,166,151,8124
2023-11-07,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,45,37,3099
2023-11-07,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,142,115,8107
2023-11-07,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,161,112,8580
2023-11-07,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,166,122,8436
2023-11-07,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,169,123,8371
2023-11-07,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,114,91,8791
2023-11-07,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,164,139,8549
2023-11-08,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,159,137,8121
2023-11-08,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,144,111,8510
2023-11-08,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,158,122,8124
2023-11-08,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,103,76,8003
2023-11-08,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,51,43,2995
2023-11-08,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,144,114,8551
2023-11-08,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,144,103,8716
2023-11-08,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,155,116,8385
2023-11-08,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,130,125,8407
2023-11-08,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,142,96,8002
2023-11-08,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,55,46,3025
2023-11-08,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,112,84,8357
2023-11-08,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,160,129,8676
2023-11-08,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,174,146,8564
2023-11-08,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,127,122,8563
2023-11-08,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,121,93,8384
2023-11-08,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,140,101,8163
2023-11-08,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,64,52,3111
2023-11-08,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,138,109,8136
2023-11-08,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,130,112,8598
2023-11-08,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,138,121,8453
2023-11-08,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,134,101,8404
2023-11-08,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,153,123,8821
2023-11-08,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,143,124,8568
2023-11-09,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,176,138,8159
2023-11-09,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,105,81,8534
2023-11-09,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,170,132,8162
2023-11-09,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,145,104,8044
2023-11-09,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,64,53,3006
2023-11-09,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,147,123,8575
